Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS111068,-15.1692,38.1604,5.641e-19,7.812e-19,1.078e-18,0.0,5.36,0
TopS111069,-15.2711,38.4373,3.392e-20,6.765e-20,2.097e-19,0.001,5.04,0
TopS111070,-15.4196,38.5919,2.373e-18,2.883e-18,3.032e-18,-0.0,5.07,0
TopS111071,-14.9466,38.8106,8.803e-17,8.227e-17,5.217e-17,-0.0,4.27,0
TopS111078,-15.4488,38.6590,5.499e-17,5.582e-17,4.183e-17,0.001,4.93,0
TopS111079,-15.6122,38.9612,9.886e-17,9.511e-17,6.315e-17,0.001,4.59,0
TopS111081,-15.0575,38.1653,2.785e-19,4.330e-19,8.023e-19,-0.0,5.08,0
TopS111082,-14.8913,38.6462,8.233e-18,9.649e-18,9.125e-18,0.0,4.58,0
TopS111083,-15.2756,38.9237,5.413e-16,4.494e-16,2.269e-16,-0.0,4.46,0
TopS111084,-15.1331,38.7372,1.190e-18,1.545e-18,1.952e-18,0.001,4.59,0
TopS111085,-15.0629,38.0137,6.213e-20,1.085e-19,2.370e-19,0.001,5.17,0
TopS111086,-15.2966,38.5910,8.305e-16,6.777e-16,3.114e-16,0.001,4.98,0
TopS111087,-15.3129,38.8287,1.068e-17,1.195e-17,1.076e-17,0.0,4.43,0
TopS111088,-15.6343,38.6785,1.453e-17,1.585e-17,1.329e-17,-0.0,4.99,0
TopS111089,-14.8215,38.6447,6.118e-19,8.638e-19,1.290e-18,-0.0,4.56,0
TopS111094,-15.0297,38.7024,2.417e-15,1.776e-15,7.233e-16,0.0,4.57,0
TopS111095,-15.4729,39.0943,6.004e-12,4.490e-12,1.830e-12,0.001,4.48,0
TopS111096,-15.4913,38.6926,4.537e-17,7.753e-17,1.614e-16,0.0,4.87,0
TopS111097,-15.4826,38.3211,6.095e-20,1.055e-19,2.341e-19,0.001,5.35,0
TopS111099,-15.7099,38.6452,2.246e-17,2.335e-17,1.770e-17,-0.0,5.38,0
TopS111100,-15.5086,39.0219,3.067e-18,3.605e-18,3.585e-18,0.001,4.52,0
TopS111101,-15.2150,38.6422,8.692e-18,9.685e-18,8.591e-18,0.0,4.37,0
TopS111102,-15.3666,39.0763,2.228e-18,2.737e-18,2.894e-18,0.001,4.24,0
TopS111103,-15.1060,38.5450,1.373e-16,1.176e-16,6.286e-17,0.001,4.91,0
TopS111105,-15.2494,38.8051,1.627e-17,1.672e-17,1.260e-17,0.0,4.5,0
TopS111106,-15.5567,38.8221,4.271e-16,3.566e-16,1.839e-16,0.001,4.75,0
TopS111107,-15.2271,38.8305,1.661e-17,1.769e-17,1.457e-17,0.001,4.48,0
TopS111109,-15.4757,38.7179,4.969e-12,4.116e-12,2.051e-12,0.001,5.01,1
TopS111111,-15.4336,38.2531,4.151e-16,3.411e-16,1.688e-16,-0.001,5.46,0
TopS111112,-15.0213,38.7639,1.392e-15,1.092e-15,4.915e-16,0.0,4.44,1
TopS111114,-15.1813,38.1817,2.554e-17,2.657e-17,2.077e-17,0.0,5.24,0
TopS111115,-15.4238,38.4358,3.841e-17,3.865e-17,2.769e-17,-0.0,5.33,0
TopS111118,-15.4400,38.9707,3.400e-19,4.968e-19,7.794e-19,0.002,4.28,0
TopS111119,-15.5498,38.8204,1.257e-15,9.991e-16,4.422e-16,0.0,4.79,1
TopS111120,-15.0930,38.4352,9.235e-18,9.801e-18,8.001e-18,0.0,4.95,0
TopS111121,-15.2331,38.6856,2.348e-18,2.898e-18,3.275e-18,0.002,4.71,0
TopS111122,-15.1926,38.1536,2.742e-19,4.179e-19,7.040e-19,-0.0,5.28,0
TopS111124,-15.2273,39.1974,4.753e-16,1.156e-15,5.255e-15,-0.0,4.29,0
TopS111125,-15.1088,38.9493,1.463e-17,1.627e-17,1.517e-17,0.001,4.15,0
TopS111127,-15.0699,38.5095,9.535e-17,8.875e-17,5.573e-17,0.0,4.89,0
TopS111128,-15.5212,38.7230,3.680e-18,4.457e-18,4.825e-18,0.001,4.88,0
TopS111130,-15.1383,38.4454,2.179e-16,1.799e-16,9.128e-17,-0.0,4.95,0
TopS111131,-15.0605,38.5078,3.714e-17,3.732e-17,2.598e-17,0.001,4.82,0
TopS111132,-15.1291,38.4486,9.480e-13,6.316e-13,2.055e-13,-0.0,5.02,0
TopS111134,-14.9953,39.0135,5.175e-17,5.120e-17,3.624e-17,0.001,4.3,0
TopS111135,-15.1498,38.4763,1.852e-20,3.807e-20,1.246e-19,-0.0,4.91,0
TopS111137,-15.0618,38.5720,7.956e-19,1.145e-18,1.803e-18,0.001,4.65,0
TopS111138,-15.5454,38.9798,4.490e-20,7.612e-20,1.579e-19,0.0,4.65,0
TopS111139,-15.1650,38.4209,2.807e-17,2.879e-17,2.197e-17,0.001,4.94,0
TopS111140,-15.2704,38.8528,1.735e-17,1.802e-17,1.430e-17,0.0,4.45,0
TopS111141,-14.9282,39.3070,4.199e-16,8.829e-16,3.040e-15,0.0,4.3,0
TopS111143,-15.7633,38.4382,6.061e-12,4.368e-12,1.686e-12,-0.0,5.31,0
TopS111144,-15.1280,38.5897,5.814e-20,1.095e-19,2.849e-19,0.0,4.73,0
TopS111146,-15.4153,38.8901,3.581e-12,2.426e-12,8.411e-13,0.0,4.56,0
TopS111147,-14.9716,38.2360,6.480e-17,1.564e-16,7.209e-16,-0.001,4.92,0
TopS111148,-15.1971,38.9750,2.392e-20,4.681e-20,1.421e-19,0.001,4.33,0
TopS111149,-15.2921,38.5834,1.232e-15,9.499e-16,4.033e-16,0.0,5.1,0
TopS111150,-15.6927,38.5240,2.750e-18,3.316e-18,3.477e-18,-0.0,5.11,0
TopS111152,-15.0279,38.5690,1.202e-16,2.804e-16,1.156e-15,-0.0,4.64,0
TopS111153,-15.0575,38.8602,8.693e-12,6.698e-12,2.862e-12,0.001,4.34,1
TopS111154,-15.2967,38.9673,1.670e-16,3.004e-16,7.445e-16,0.001,4.42,0
TopS111155,-15.1469,38.3903,1.092e-20,2.214e-20,7.050e-20,-0.0,5.05,0
TopS111156,-14.9396,38.7679,1.202e-20,2.467e-20,7.715e-20,0.001,4.5,0
TopS111157,-15.2182,38.8492,7.728e-15,5.402e-15,1.913e-15,0.001,4.36,0
TopS111159,-15.4924,38.5053,1.982e-18,2.448e-18,2.639e-18,0.0,5.39,0
TopS111161,-15.4281,38.4393,1.053e-19,1.746e-19,3.594e-19,0.0,5.29,0
TopS111162,-15.5958,38.6397,1.536e-15,1.207e-15,5.332e-16,-0.0,5.21,1
TopS111163,-15.3058,38.6835,5.431e-17,5.200e-17,3.400e-17,-0.0,4.64,0
TopS111164,-15.2211,39.1916,7.919e-18,9.168e-18,8.964e-18,0.001,4.32,0
TopS111165,-15.2285,38.6735,1.219e-18,1.770e-18,2.663e-18,0.002,4.69,0
TopS111166,-15.1976,38.8999,2.348e-20,4.488e-20,1.254e-19,0.001,4.43,0
TopS111167,-15.6155,39.1618,4.451e-15,3.264e-15,1.291e-15,0.001,4.6,0
TopS111169,-15.3239,38.8447,5.276e-16,8.164e-16,1.468e-15,-0.0,4.56,0
TopS111170,-15.2752,38.6838,6.597e-20,1.126e-19,2.411e-19,-0.001,4.45,0
TopS111171,-14.9763,38.6588,1.959e-18,2.589e-18,3.283e-18,0.0,4.56,0
TopS111173,-15.4689,38.8444,2.523e-19,3.672e-19,5.810e-19,0.001,4.59,0
TopS111174,-14.9482,38.5956,9.441e-19,1.404e-18,2.315e-18,0.0,4.52,0
TopS111175,-15.2251,38.9212,2.881e-18,3.610e-18,4.041e-18,0.001,4.44,0
TopS111177,-15.7868,39.0003,8.971e-19,1.228e-18,1.663e-18,0.0,4.71,0
TopS111178,-15.0487,38.5268,8.355e-17,1.392e-16,2.813e-16,0.001,4.57,0
TopS111179,-15.4286,38.7405,2.922e-18,3.492e-18,3.794e-18,0.001,4.88,0
TopS111180,-15.4513,38.9866,1.728e-16,1.519e-16,8.132e-17,0.0,4.44,0
TopS111182,-15.2927,38.5576,1.871e-17,2.067e-17,1.742e-17,0.001,5.34,0
TopS111183,-14.8548,38.6651,1.771e-16,1.499e-16,7.819e-17,-0.0,4.51,0
TopS111184,-15.4181,38.3528,3.138e-17,3.303e-17,2.593e-17,0.0,5.3,0
TopS111185,-15.0965,38.5326,1.023e-20,2.015e-20,6.221e-20,0.0,4.76,0
TopS111186,-15.5524,38.7876,7.780e-18,8.813e-18,7.955e-18,0.001,4.74,0
TopS111188,-15.3564,38.9176,4.912e-12,3.386e-12,1.213e-12,-0.0,4.45,0
TopS111190,-15.7013,39.0205,2.097e-16,1.896e-16,1.132e-16,-0.0,4.74,0
TopS111191,-15.1025,38.1539,4.822e-19,6.956e-19,1.027e-18,-0.0,5.33,0
TopS111193,-15.2489,38.9069,1.859e-18,2.407e-18,2.925e-18,0.0,4.3,0
TopS111194,-15.2895,38.5934,2.663e-19,3.982e-19,6.369e-19,0.0,5.04,0
TopS111198,-15.5559,38.7906,1.126e-16,2.048e-16,4.880e-16,0.001,4.81,0
TopS111200,-15.1973,38.4431,7.621e-16,1.357e-15,3.137e-15,0.0,4.98,0
TopS111201,-15.7036,38.8138,3.895e-18,4.742e-18,4.991e-18,0.0,5.07,0
TopS111202,-15.4688,38.4280,1.440e-17,1.632e-17,1.442e-17,-0.0,5.27,0
TopS111206,-15.2040,38.8798,5.676e-19,8.577e-19,1.505e-18,0.001,4.48,0
TopS111207,-15.4849,38.7602,1.872e-20,3.532e-20,9.424e-20,0.001,4.92,0
TopS111208,-15.5426,38.3839,3.008e-16,4.474e-16,7.487e-16,0.0,5.34,0
TopS111209,-15.4989,38.7842,2.464e-16,4.539e-16,1.157e-15,0.0,4.82,0
TopS111210,-15.1860,38.6886,2.651e-16,4.328e-16,8.737e-16,0.001,4.38,0
TopS111212,-15.1327,38.7995,1.969e-17,2.115e-17,1.750e-17,-0.0,4.38,0
TopS111213,-15.0917,38.8663,2.384e-16,1.983e-16,1.001e-16,0.001,4.33,0
TopS111214,-15.5944,38.8751,1.036e-15,8.223e-16,3.786e-16,0.001,4.84,0
TopS111216,-15.3245,39.1603,4.181e-20,7.339e-20,1.680e-19,0.0,4.35,0
TopS111217,-15.4934,38.7564,1.834e-16,1.542e-16,7.954e-17,-0.001,4.91,0
TopS111218,-15.1690,38.3054,6.835e-12,6.839e-12,4.757e-12,0.0,5.1,1
TopS111219,-15.5151,38.8351,6.409e-16,5.105e-16,2.337e-16,-0.0,4.75,0
TopS111222,-15.4984,39.0069,2.558e-12,1.777e-12,6.292e-13,-0.0,4.58,0
TopS111223,-15.3103,38.5311,9.001e-17,8.410e-17,5.465e-17,0.0,5.16,0
TopS111224,-15.2111,38.4628,2.885e-16,2.364e-16,1.116e-16,0.0,4.97,0
TopS111227,-15.1406,38.4600,1.134e-17,1.260e-17,1.117e-17,0.001,4.86,0
TopS111228,-15.1699,38.3665,1.820e-16,1.558e-16,7.759e-17,-0.0,5.05,0
TopS111229,-15.1677,38.4193,2.922e-18,3.638e-18,4.154e-18,0.001,5.06,0
TopS111230,-15.4508,38.8371,1.348e-16,1.202e-16,6.998e-17,0.0,4.62,0
TopS111231,-15.2353,38.4003,1.941e-16,1.765e-16,1.042e-16,0.0,5.09,0
TopS111235,-15.4801,38.7933,2.554e-20,4.888e-20,1.332e-19,0.0,4.79,0
TopS111236,-15.5610,39.0272,4.309e-17,4.424e-17,3.287e-17,0.001,4.49,0
TopS111238,-15.4640,38.8303,1.046e-19,1.760e-19,3.746e-19,0.001,4.71,0
TopS111239,-15.1696,38.4367,1.551e-19,2.497e-19,4.741e-19,0.0,5.02,0
TopS111240,-15.4279,38.9319,2.336e-19,3.713e-19,7.059e-19,0.001,4.59,0
TopS111241,-15.5346,38.9314,1.165e-16,1.046e-16,6.121e-17,-0.0,4.65,0
TopS111242,-15.4557,38.8576,4.964e-19,6.653e-19,9.012e-19,0.001,4.65,0
TopS111243,-15.2199,38.4784,1.408e-18,1.903e-18,2.604e-18,0.0,5.07,0
TopS111244,-15.1878,38.3319,1.446e-17,1.645e-17,1.491e-17,-0.0,5.18,0
TopS111245,-15.5131,38.8971,1.432e-16,1.400e-16,9.574e-17,-0.0,4.63,0
TopS111246,-15.2332,38.4441,3.664e-19,5.569e-19,9.180e-19,0.001,5.1,0
TopS111247,-15.4883,38.9801,4.164e-18,5.096e-18,5.669e-18,0.0,4.42,0
TopS111248,-15.4589,38.8965,8.249e-20,1.450e-19,3.297e-19,0.0,4.56,0
TopS111250,-15.1438,38.3801,3.507e-18,4.122e-18,4.167e-18,0.001,5.02,0
TopS111253,-15.5152,38.9209,8.694e-15,6.104e-15,2.160e-15,0.0,4.61,0
TopS111254,-15.2346,38.4436,2.041e-17,2.219e-17,1.918e-17,0.001,5.08,0
TopS111255,-15.1801,38.3661,3.586e-18,4.452e-18,4.904e-18,0.001,5.21,0
TopS111256,-15.4435,38.8978,6.037e-16,4.841e-16,2.237e-16,-0.001,4.73,0
TopS111257,-15.1993,38.4179,1.229e-18,1.645e-18,2.148e-18,-0.0,5.08,0
TopS111258,-15.2323,38.4750,1.147e-17,1.233e-17,1.037e-17,0.0,4.98,0
TopS111259,-15.4891,38.9004,1.945e-19,3.127e-19,6.056e-19,0.0,4.66,0
TopS111260,-15.2082,38.3799,6.678e-17,1.500e-16,5.855e-16,0.001,5.05,0
TopS111262,-15.1257,38.3980,2.842e-16,4.978e-16,1.133e-15,0.0,5.02,0
TopS111264,-15.4630,38.9758,1.405e-20,2.906e-20,9.128e-20,0.0,4.56,0
TopS111265,-15.0912,38.3015,1.437e-19,2.358e-19,4.636e-19,0.0,5.04,0
TopS111266,-15.1774,38.4078,6.608e-17,1.026e-16,1.822e-16,0.0,5.0,0
TopS111268,-15.4654,38.8370,1.134e-18,1.612e-18,2.331e-18,0.0,4.65,0
TopS111269,-15.1536,38.3894,1.159e-18,1.565e-18,2.036e-18,0.001,5.07,0
TopS111270,-15.1537,38.2179,8.557e-15,2.556e-14,1.818e-13,-0.0,5.2,0
TopS111271,-15.5421,38.9921,3.893e-17,3.777e-17,2.599e-17,0.0,4.52,0
TopS111272,-15.1860,38.3260,4.663e-17,4.321e-17,2.810e-17,-0.001,5.12,0
TopS111275,-15.5485,39.0116,3.888e-17,4.054e-17,3.198e-17,0.0,4.6,0
TopS111276,-15.4564,38.9477,5.249e-16,4.198e-16,1.945e-16,0.001,4.64,0
TopS111277,-15.4757,38.8893,3.513e-19,5.119e-19,7.859e-19,0.001,4.66,0
TopS111280,-15.5050,38.9650,1.397e-20,2.876e-20,9.060e-20,0.001,4.58,0
TopS111281,-15.5796,38.9784,4.822e-17,4.857e-17,3.453e-17,0.001,4.63,0
TopS111282,-15.5316,38.9336,2.729e-19,4.299e-19,8.237e-19,0.0,4.74,0
TopS111283,-15.2649,38.3031,1.845e-15,1.384e-15,5.706e-16,-0.0,5.25,0
TopS111284,-15.1768,38.3452,1.791e-20,3.502e-20,1.011e-19,0.0,5.15,0
TopS111285,-15.5042,39.0387,7.929e-19,1.134e-18,1.722e-18,0.001,4.52,0
TopS111286,-15.5302,38.9149,2.528e-15,1.960e-15,8.389e-16,0.0,4.65,1
TopS111288,-15.1862,38.3734,7.714e-17,1.431e-16,3.672e-16,0.001,5.06,0
TopS111289,-15.4794,38.9822,2.041e-18,2.559e-18,2.865e-18,0.0,4.57,0
TopS111290,-15.5040,38.9716,7.000e-17,6.677e-17,4.472e-17,0.0,4.54,0
TopS111291,-15.2473,38.3212,5.816e-12,4.604e-12,1.985e-12,0.0,5.26,1
TopS111292,-15.5472,38.9381,1.216e-17,1.398e-17,1.355e-17,-0.0,4.74,0
TopS111293,-15.5456,38.9151,2.673e-19,4.151e-19,7.361e-19,-0.0,4.67,0
TopS111294,-15.5595,38.9986,6.314e-17,6.103e-17,4.087e-17,0.001,4.68,0
TopS111296,-15.5472,38.9327,1.634e-16,1.443e-16,8.106e-17,0.0,4.65,0
TopS111297,-15.2021,38.3594,1.067e-17,1.138e-17,9.494e-18,0.001,5.05,0
TopS111298,-15.4700,38.8684,1.965e-19,3.060e-19,5.508e-19,0.0,4.65,0
TopS111299,-15.6186,38.9523,3.807e-17,3.689e-17,2.504e-17,-0.001,4.67,0
TopS111300,-15.5549,39.0746,3.040e-18,3.564e-18,3.555e-18,0.0,4.58,0
TopS111301,-15.1789,38.1926,8.325e-12,6.692e-12,3.047e-12,0.001,5.31,1
TopS111302,-15.1508,38.4118,2.677e-18,3.355e-18,3.880e-18,0.001,4.99,0
TopS111303,-15.5304,38.8873,1.424e-18,1.910e-18,2.450e-18,0.001,4.75,0
TopS111304,-15.1736,38.3194,1.100e-18,1.464e-18,1.973e-18,-0.0,5.11,0
TopS111305,-15.2111,38.3429,8.097e-16,2.059e-15,1.023e-14,0.0,5.14,0
TopS111307,-15.0686,38.1846,3.785e-17,3.677e-17,2.461e-17,-0.0,5.06,0
TopS111308,-15.2089,38.3008,4.604e-19,6.458e-19,9.324e-19,0.0,5.19,0
TopS111309,-15.2589,38.3292,1.212e-16,1.908e-16,3.569e-16,0.001,5.28,0
TopS111310,-15.6402,39.0601,2.377e-16,4.340e-16,1.092e-15,-0.001,4.63,0
TopS111311,-15.1245,38.3114,1.565e-17,1.636e-17,1.307e-17,0.0,5.12,0
TopS111313,-15.5371,38.9035,2.584e-18,3.173e-18,3.417e-18,-0.0,4.66,0
TopS111315,-15.5327,39.0419,1.052e-12,7.027e-13,2.244e-13,0.001,4.55,0
TopS111317,-15.5342,39.0941,1.330e-16,2.379e-16,5.577e-16,0.001,4.62,0
TopS111318,-15.0592,38.1314,2.429e-16,2.170e-16,1.229e-16,0.001,5.14,0
TopS111319,-15.5748,38.9825,4.191e-16,8.240e-16,2.398e-15,0.001,4.55,0
TopS111321,-15.1410,38.1817,9.204e-17,8.685e-17,5.608e-17,0.0,5.28,0
TopS111322,-15.1173,38.3084,8.790e-20,1.505e-19,3.405e-19,0.0,5.18,0
TopS111323,-15.1732,38.3146,3.296e-16,6.472e-16,1.813e-15,0.0,5.04,0
TopS111325,-15.6094,39.0364,1.545e-17,1.770e-17,1.652e-17,0.001,4.5,0
TopS111326,-15.0601,38.1771,4.872e-17,4.964e-17,3.782e-17,0.0,5.1,0
TopS111327,-15.6037,39.1614,5.292e-17,5.036e-17,3.304e-17,-0.0,4.57,0
TopS111331,-15.1275,38.2478,1.651e-17,1.730e-17,1.369e-17,-0.0,5.03,0
TopS111333,-15.5127,39.0485,2.421e-16,2.075e-16,1.075e-16,0.0,4.46,0
TopS111335,-15.6063,39.1714,7.794e-18,8.874e-18,8.220e-18,0.0,4.51,0
TopS111337,-15.6133,39.0659,1.557e-18,2.083e-18,2.786e-18,0.001,4.6,0
TopS111339,-15.0302,38.1083,6.849e-19,9.844e-19,1.475e-18,0.001,5.25,0
TopS111340,-15.6190,39.0533,1.879e-17,1.943e-17,1.488e-17,0.001,4.64,0
TopS111341,-15.0760,38.3086,4.180e-17,4.161e-17,3.007e-17,0.001,5.06,1
TopS111342,-15.5851,39.1248,3.324e-12,2.286e-12,7.866e-13,0.0,4.58,0
TopS111343,-15.6274,39.1496,5.394e-12,3.941e-12,1.484e-12,-0.0,4.55,0
TopS111344,-15.0842,38.2062,8.204e-17,7.405e-17,4.289e-17,0.0,5.18,0
TopS111345,-15.5462,39.0713,3.125e-17,3.328e-17,2.608e-17,0.0,4.43,0
TopS111346,-15.0837,38.2062,1.304e-18,1.799e-18,2.482e-18,0.001,5.2,0
TopS111348,-15.1746,38.2179,2.257e-20,4.287e-20,1.170e-19,-0.0,5.26,0
TopS111350,-15.0683,38.1303,3.073e-19,4.755e-19,8.619e-19,-0.0,5.23,0
TopS111351,-15.5838,39.1512,9.107e-20,1.592e-19,3.751e-19,0.001,4.59,0
TopS111352,-15.5880,39.0779,3.019e-17,2.965e-17,1.985e-17,0.0,4.58,0
TopS111353,-15.1152,37.9983,3.717e-16,6.751e-16,1.637e-15,0.0,5.17,0
TopS111354,-15.0593,38.1469,2.834e-16,4.966e-16,1.138e-15,0.0,5.19,0
TopS111355,-15.5431,39.1166,9.563e-18,1.053e-17,9.223e-18,-0.0,4.51,0
TopS111356,-15.6687,39.1518,4.866e-16,1.119e-15,4.562e-15,0.0,4.66,0
TopS111357,-15.1412,38.3089,1.044e-16,1.967e-16,5.262e-16,0.0,5.14,0
TopS111358,-15.6412,39.0895,1.847e-16,3.246e-16,7.555e-16,-0.0,4.67,0
TopS111359,-15.0409,38.1366,1.712e-15,1.333e-15,5.937e-16,0.001,5.13,1
TopS111361,-15.5652,39.1460,4.958e-20,9.336e-20,2.477e-19,0.0,4.49,0
TopS111362,-14.9990,38.1552,4.400e-13,2.960e-13,9.282e-14,0.001,5.08,0
TopS111363,-15.1137,38.0988,1.559e-17,1.750e-17,1.561e-17,0.0,5.34,0
TopS111364,-15.1001,38.2134,2.070e-20,4.082e-20,1.189e-19,0.001,5.1,0
TopS111365,-15.6393,39.0816,3.148e-17,5.494e-17,1.300e-16,0.001,4.52,0
TopS111366,-15.6433,39.1249,6.198e-19,9.503e-19,1.638e-18,0.0,4.62,0
TopS111367,-15.5720,39.1912,6.058e-17,5.712e-17,3.766e-17,0.0,4.54,0
TopS111368,-15.0897,38.1939,2.839e-12,1.943e-12,6.472e-13,0.0,5.08,0
TopS111369,-15.6487,39.1539,2.103e-18,2.651e-18,3.033e-18,0.0,4.56,0
TopS111371,-15.6405,39.1907,2.546e-18,3.239e-18,3.891e-18,0.0,4.63,0
TopS111372,-15.6517,39.1305,2.817e-20,5.123e-20,1.325e-19,0.0,4.59,0
TopS111373,-14.9579,38.0116,4.600e-17,7.574e-17,1.529e-16,0.0,5.23,0
TopS111374,-15.6395,39.2202,6.218e-20,1.055e-19,2.397e-19,0.001,4.58,0
TopS111376,-15.0503,38.1746,2.175e-16,1.961e-16,1.143e-16,0.0,5.2,0
TopS111378,-15.0987,38.0987,1.718e-20,3.370e-20,1.016e-19,0.0,5.23,0
TopS111380,-15.5775,39.1709,7.755e-17,1.395e-16,3.333e-16,0.001,4.35,0
TopS111381,-15.0482,38.2057,6.484e-17,6.268e-17,4.268e-17,0.001,5.29,0
TopS111382,-15.0436,38.1038,9.685e-18,1.015e-17,8.201e-18,0.001,5.17,0
TopS111383,-15.6997,39.4104,4.725e-19,6.711e-19,1.002e-18,0.0,4.58,0
TopS111386,-14.9980,38.0849,1.265e-17,1.381e-17,1.223e-17,0.001,5.16,0
TopS111388,-14.9649,38.0801,3.842e-16,3.156e-16,1.566e-16,0.001,5.22,0
TopS111389,-15.0074,38.1728,5.572e-17,8.958e-17,1.728e-16,-0.0,5.08,0
TopS111390,-15.6971,39.2189,2.333e-16,2.022e-16,1.094e-16,-0.0,4.73,0
TopS111391,-15.6784,39.2809,4.403e-16,8.014e-16,2.043e-15,0.001,4.43,0
TopS111392,-15.6674,39.2619,5.529e-17,5.378e-17,3.706e-17,-0.0,4.53,0
TopS111393,-15.7790,39.2867,1.440e-20,2.986e-20,9.566e-20,0.0,4.59,0
TopS111396,-15.5922,39.1436,1.702e-16,1.567e-16,9.604e-17,0.001,4.47,0
TopS111397,-15.7626,39.1921,1.714e-20,3.411e-20,1.016e-19,0.0,4.77,0
TopS111398,-14.9767,38.0976,3.415e-16,2.830e-16,1.362e-16,0.001,5.08,0
TopS111399,-14.9844,38.0903,5.335e-17,1.010e-16,2.732e-16,-0.001,5.15,0
TopS111400,-15.7319,39.2334,2.726e-19,4.155e-19,7.177e-19,-0.0,4.57,0
TopS111401,-15.6794,39.2458,5.583e-12,3.988e-12,1.481e-12,0.0,4.52,0
TopS111402,-15.0041,38.0721,6.102e-17,5.779e-17,3.854e-17,0.001,5.21,0
TopS111403,-15.6495,39.1849,1.253e-17,1.422e-17,1.349e-17,-0.0,4.56,0
TopS111404,-14.9777,38.0060,9.316e-19,1.279e-18,1.778e-18,0.0,5.09,0
TopS111405,-15.0596,38.0627,8.158e-18,9.321e-18,8.961e-18,0.001,5.24,0
TopS111406,-15.6860,39.3873,2.007e-16,3.053e-16,5.345e-16,0.001,4.53,0
TopS111408,-14.9987,37.9462,4.649e-18,5.679e-18,6.043e-18,0.0,5.17,0
TopS111409,-15.7353,39.2842,1.832e-20,3.646e-20,1.114e-19,0.0,4.57,0
TopS111410,-15.0874,38.0540,1.880e-17,2.003e-17,1.687e-17,0.001,5.27,0
TopS111411,-15.6726,39.2684,2.855e-18,3.758e-18,4.742e-18,-0.0,4.52,0
TopS111412,-15.7457,39.3114,6.633e-16,5.164e-16,2.304e-16,0.001,4.59,0
TopS111413,-14.8683,38.0309,5.160e-17,5.129e-17,3.546e-17,0.0,4.94,0
TopS111414,-14.9990,37.9830,8.295e-18,8.826e-18,7.464e-18,0.001,5.03,0
TopS111415,-15.0599,38.0952,9.861e-19,1.397e-18,2.089e-18,0.001,5.13,0
TopS111416,-14.9561,38.0362,1.537e-16,1.359e-16,7.705e-17,-0.0,5.06,0
TopS111417,-15.6736,39.2427,2.987e-19,4.479e-19,7.510e-19,0.001,4.61,0
TopS111419,-15.7273,39.2881,1.423e-19,2.353e-19,4.929e-19,0.0,4.61,0
TopS111420,-15.0939,38.0637,1.107e-11,8.710e-12,3.861e-12,-0.0,5.23,1
TopS111421,-15.7641,39.2832,1.293e-16,1.193e-16,7.290e-17,0.001,4.66,0
TopS111422,-15.7107,39.3512,3.662e-18,4.384e-18,4.543e-18,0.001,4.5,0
TopS111423,-15.6720,39.2593,9.940e-17,1.903e-16,5.380e-16,0.001,4.51,0
TopS111426,-15.6893,39.3544,3.795e-16,6.192e-16,1.237e-15,0.001,4.49,0
TopS111427,-14.9457,37.9206,4.638e-17,6.657e-17,1.004e-16,0.001,5.19,0
TopS111428,-14.9105,37.8085,9.654e-18,1.038e-17,8.712e-18,0.001,5.05,0
TopS111429,-15.8486,39.3869,3.493e-19,5.234e-19,8.678e-19,0.0,4.57,0
TopS111430,-14.9464,37.9083,3.243e-19,4.499e-19,6.667e-19,0.0,5.23,0
TopS111431,-14.9133,37.8400,3.145e-17,3.191e-17,2.334e-17,0.001,5.11,0
TopS111432,-14.9694,38.0280,1.646e-16,1.447e-16,8.159e-17,-0.0,5.15,0
TopS111434,-15.7857,39.3594,1.563e-14,1.087e-14,3.761e-15,-0.0,4.58,0
TopS111435,-14.9542,38.0167,3.763e-17,3.801e-17,2.797e-17,0.001,5.24,0
TopS111436,-15.7490,39.4435,1.255e-17,1.326e-17,1.085e-17,0.0,4.67,0
TopS111437,-14.9576,37.9319,1.573e-16,1.437e-16,8.629e-17,-0.0,5.26,0
TopS111438,-15.3473,38.6499,4.412e-17,4.468e-17,3.266e-17,0.0,6.67,0
TopS111439,-14.8944,37.9381,1.407e-14,9.881e-15,3.560e-15,-0.0,5.18,0
TopS111440,-14.9429,37.9544,5.674e-15,4.065e-15,1.538e-15,0.0,5.06,0
TopS111441,-14.9186,37.8641,1.875e-16,3.424e-16,8.318e-16,0.001,5.1,0
TopS111442,-15.7728,39.4939,1.972e-17,1.982e-17,1.449e-17,0.001,4.5,0
TopS111443,-14.9589,37.8026,1.644e-16,1.473e-16,8.691e-17,0.002,5.12,0
TopS111444,-14.9796,37.7871,2.518e-14,1.730e-14,5.861e-15,0.001,5.16,0
TopS111445,-15.6454,39.5235,2.410e-15,1.848e-15,8.075e-16,0.0,4.43,1
TopS111446,-15.0578,37.7635,4.009e-16,5.895e-16,9.515e-16,-0.0,5.14,0
TopS111447,-15.6521,39.6807,4.273e-13,2.873e-13,9.023e-14,-0.0,4.45,0
TopS111448,-15.5955,39.6269,7.167e-16,5.901e-16,2.944e-16,0.0,4.44,0
TopS111449,-15.5745,39.6753,4.330e-16,3.529e-16,1.751e-16,0.0,4.39,0
TopS111450,-15.5146,39.6441,3.847e-12,2.651e-12,8.905e-13,0.0,4.4,0
